1,388,5
1,389,3
1,390,7
1,391,4
1,392,4
1,393,8
1,394,4
1,395,2
1,396,3
1,397,3
1,398,4
1,399,3
1,400,8
1,401,8
1,402,2
1,403,9
1,404,3
1,405,8
1,406,9
1,407,8
1,408,6
1,409,9
1,410,5
1,411,1
1,412,5
1,413,1
1,414,2
1,415,3
1,416,3
1,417,7
1,418,1
1,419,0
1,420,5
1,421,3
1,422,7
1,423,5
1,424,7
1,425,0
1,426,3
1,427,3
1,428,4
1,429,4
1,430,7
1,431,2
1,432,7
1,433,7
1,434,5
1,435,5
1,436,0
1,437,6
1,438,0
1,439,9
1,440,0
1,441,9
1,442,1
1,443,4
1,444,0
1,445,1
1,446,4
1,447,5
1,448,5
1,449,9
1,450,0
1,451,2
1,452,6
1,453,6
1,454,2
1,455,5
1,456,0
1,457,0
1,458,1
1,459,3
1,460,8
1,461,9
1,462,2
1,463,4
1,464,8
1,465,5
1,466,1
1,467,1
1,468,9
1,469,6
1,470,7
1,471,8
1,472,3
1,473,4
1,474,7
1,475,9
1,476,0
1,477,9
1,478,9
1,479,8
1,480,3
1,481,7
1,482,9
1,483,0
1,484,9
1,485,4
1,486,3
1,487,4
1,488,6
1,489,3
1,490,4
1,491,1
1,492,2
1,493,9
1,494,2
1,495,4
1,496,2
1,497,6
1,498,0
1,499,5
1,500,1
1,501,3
1,502,9
1,503,2
1,504,8
1,505,5
1,506,4
1,507,1
1,508,4
1,509,7
1,510,1
1,511,7
1,512,7
1,513,7
1,514,2
1,515,9
1,516,0
1,517,4
1,518,5
1,519,3
1,520,1
1,521,5
1,522,5
1,523,0
1,524,3
1,525,3
1,526,5
1,527,7
1,528,0
1,529,6
1,530,8
1,531,5
1,532,8
1,533,0
1,534,3
1,535,2
1,536,9
1,537,0
1,538,0
1,539,0
1,540,7
1,541,2
1,542,3
1,543,1
1,544,8
1,545,2
1,546,5
1,547,0
1,548,0
1,549,3
1,550,6
1,551,1
1,552,3
1,553,5
1,554,2
1,555,0
1,556,9
1,557,4
1,558,4
1,559,8
1,560,9
1,561,5
1,562,4
1,563,6
1,564,8
1,565,2
1,566,4
1,567,1
1,568,4
1,569,5
1,570,3
1,571,5
1,572,1
1,573,6
1,574,6
1,575,3
1,576,7
1,577,2
1,578,5
1,579,2
1,580,1
1,581,5
1,582,2
1,583,9
1,584,3
1,585,3
1,586,1
1,587,4
1,588,0
1,589,4
1,590,3
1,591,0
1,592,7
1,593,8
1,594,4
1,595,6
1,596,3
1,597,1
1,598,1
1,599,5
1,600,7
1,601,3
1,602,3
1,603,6
1,604,4
1,605,2
1,606,9
1,607,7
1,608,0
1,609,5
1,610,8
1,611,1
1,612,5
1,613,5
1,614,4
1,615,7
1,616,1
1,617,3
1,618,6
1,619,8
1,620,2
1,621,1
1,622,5
1,623,6
1,624,6
1,625,1
1,626,2
1,627,4
1,628,6
1,629,9
1,630,0
1,631,2
1,632,4
1,633,6
1,634,0
1,635,5
1,636,7
1,637,0
1,638,0
1,639,0
1,640,3
1,641,5
1,642,3
1,643,0
1,644,4
1,645,9
1,646,6
1,647,6
1,648,3
1,649,0
1,650,4
1,651,4
1,652,8
1,653,5
1,654,4
1,655,5
1,656,1
1,657,1
1,658,4
1,659,7
1,660,9
1,661,8
1,662,6
1,663,3
1,664,7
1,665,2
1,666,8
1,667,0
1,668,5
1,669,2
1,670,5
1,671,2
1,672,6
1,673,1
1,674,1
1,675,6
1,676,5
1,677,6
1,678,0
1,679,0
1,680,8
1,681,1
1,682,0
1,683,4
1,684,2
1,685,6
1,686,6
1,687,0
1,688,9
1,689,8
1,690,7
1,691,5
1,692,6
1,693,2
1,694,9
1,695,2
1,696,3
1,697,4
1,698,9
1,699,3
1,700,1
1,701,4
1,702,6
1,703,4
1,704,5
1,705,9
1,706,9
1,707,4
1,708,1
1,709,5
1,710,3
1,711,0
1,712,1
1,713,1
1,714,7
1,715,8
1,716,3
1,717,8
1,718,6
1,719,5
1,720,1
1,721,8
1,722,6
1,723,8
1,724,7
1,725,4
1,726,2
1,727,4
1,728,6
1,729,4
1,730,2
1,731,0
1,732,3
1,733,6
1,734,9
1,735,6
1,736,6
1,737,4
1,738,8
1,739,8
1,740,4
1,741,4
1,742,6
1,743,9
1,744,7
1,745,7
1,746,4
1,747,9
1,748,4
1,749,7
1,750,1
1,751,7
1,752,6
1,753,1
1,754,6
1,755,9
1,756,7
1,757,6
1,758,6
1,759,4
1,760,7
1,761,0
1,762,1
1,763,0
1,764,9
1,765,9
1,766,5
1,767,5
1,768,0
1,769,3
1,770,9
1,771,0
1,772,5
1,773,3
1,774,6
1,775,8
1,776,9
1,777,4
1,778,6
1,779,6
1,780,5
1,781,5
1,782,9
1,783,9
1,784,7
1,785,6
1,786,3
1,787,3
1,788,8
1,789,7
1,790,5
1,791,8
1,792,5
1,793,2
1,794,9
1,795,6
1,796,7
1,797,9
1,798,2
1,799,7
1,800,0
1,801,6
1,802,7
1,803,7
1,804,4
1,805,8
1,806,7
1,807,9
1,808,5
1,809,0
1,810,7
1,811,4
1,812,9
1,813,5
1,814,4
1,815,6
1,816,3
1,817,1
1,818,6
1,819,9
1,820,8
1,821,5
1,822,4
1,823,3
1,824,7
1,825,3
1,826,0
1,827,0
1,828,5
1,829,7
1,830,4
1,831,6
1,832,8
1,833,5
1,834,9
1,835,9
1,836,0
1,837,4
1,838,9
1,839,8
1,840,9
1,841,7
1,842,2
1,843,4
1,844,7
1,845,4
1,846,6
1,847,2
1,848,3
1,849,2
1,850,1
1,851,3
1,852,7
1,853,1
1,854,8
1,855,2
1,856,1
1,857,5
1,858,5
1,859,0
1,860,2
1,861,6
1,862,7
1,863,4
1,864,0
1,865,0
1,866,8
1,867,7
1,868,8
1,869,4
1,870,2
1,871,7
1,872,5
1,873,2
1,874,3
1,875,2
1,876,4
1,877,5
1,878,0
1,879,8
1,880,9
1,881,8
1,882,8
1,883,5
1,884,0
1,885,4
1,886,5
1,887,1
1,888,2
1,889,1
1,890,4
1,891,3
1,892,8
1,893,9
1,894,2
1,895,0
1,896,7
1,897,1
1,898,9
1,899,6
1,900,0
1,901,1
1,902,0
1,903,6
1,904,5
1,905,1
1,906,4
1,907,4
1,908,1
1,909,5
1,910,8
1,911,8
1,912,0
1,913,2
1,914,8
1,915,8
1,916,6
1,917,3
1,918,1
1,919,9
1,920,7
1,921,8
1,922,6
1,923,7
1,924,1
1,925,8
1,926,4
1,927,5
1,928,3
1,929,3
1,930,6
1,931,2
1,932,5
1,933,5
1,934,9
1,935,1
1,936,5
1,937,8
1,938,9
1,939,9
1,940,9
1,941,3
1,942,3
1,943,7
1,944,2
1,945,9
1,946,7
1,947,7
1,948,6
1,949,1
1,950,7
1,951,3
1,952,0
1,953,7
1,954,7
1,955,3
1,956,6
1,957,9
1,958,8
1,959,2
1,960,5
1,961,5
1,962,1
1,963,4
1,964,4
1,965,3
1,966,5
1,967,8
1,968,2
1,969,8
1,970,4
1,971,5
1,972,8
1,973,3
1,974,1
1,975,2
1,976,6
1,977,9
1,978,6
1,979,7
1,980,6
1,981,0
1,982,2
1,983,5
1,984,3
1,985,7
1,986,6
1,987,6
1,988,3
1,989,5
1,990,3
1,991,0
1,992,1
1,993,7
1,994,7
1,995,2
1,996,9
1,997,8
1,998,5
1,999,6
1,1000,7
2,1,4
2,2,1
2,3,4
2,4,8
2,5,9
2,6,5
2,7,8
2,8,5
2,9,7
2,10,9
2,11,3
2,12,3
2,13,7
2,14,9
2,15,8
2,16,2
2,17,0
2,18,7
2,19,1
2,20,9
2,21,7
2,22,6
2,23,3
2,24,4
2,25,4
2,26,9
2,27,1
2,28,2
2,29,0
2,30,5
2,31,2
2,32,1
2,33,2
2,34,6
2,35,0
2,36,9
2,37,0
2,38,6
2,39,3
2,40,7
2,41,9
2,42,1
2,43,9
2,44,3
2,45,8
2,46,8
2,47,4
2,48,1
2,49,7
2,50,4
2,51,0
2,52,2
2,53,4
2,54,7
2,55,6
2,56,4
2,57,4
2,58,5
2,59,9
2,60,5
2,61,9
2,62,1
2,63,9
2,64,4
2,65,1
2,66,1
2,67,5
2,68,5
2,69,0
2,70,2
2,71,5
2,72,2
2,73,2
2,74,6
2,75,3
2,76,6
2,77,5
2,78,3
2,79,6
2,80,0
2,81,0
2,82,1
2,83,0
2,84,1
2,85,9
2,86,5
2,87,7
2,88,6
2,89,1
2,90,9
2,91,1
2,92,0
2,93,4
2,94,4
2,95,5
2,96,1
2,97,8
2,98,1
2,99,2
2,100,1
2,101,7
2,102,8
2,103,7
2,104,8
2,105,8
2,106,2
2,107,5
2,108,5
2,109,1
2,110,8
2,111,2
2,112,5
2,113,5
2,114,6
2,115,8
2,116,4
2,117,3
2,118,5
2,119,1
2,120,1
2,121,7
2,122,5
2,123,2
2,124,7
2,125,4
2,126,0
2,127,1
2,128,3
2,129,4
2,130,4
2,131,6
2,132,7
2,133,0
2,134,2
2,135,5
2,136,0
2,137,5
2,138,9
2,139,6
2,140,0
2,141,7
2,142,8
2,143,2
2,144,2
2,145,3
2,146,0
2,147,5
2,148,0
2,149,7
2,150,2
2,151,4
2,152,7
2,153,3
2,154,7
2,155,7
2,156,4
2,157,8
2,158,3
2,159,1
2,160,8
2,161,9
2,162,7
2,163,6
2,164,7
2,165,3
2,166,3
2,167,9
2,168,7
2,169,1
2,170,2
2,171,6
2,172,4
2,173,5
2,174,3
2,175,7
2,176,5
2,177,6
2,178,5
2,179,1
2,180,7
2,181,0
2,182,3
2,183,8
2,184,0
2,185,1
2,186,2
2,187,7
2,188,5
2,189,9
2,190,5
2,191,3
2,192,6
2,193,3
2,194,7
2,195,3
2,196,9
2,197,0
2,198,2
2,199,6
2,200,3
2,201,1
2,202,0
2,203,5
2,204,0
2,205,6
2,206,6
2,207,3
2,208,2
2,209,4
2,210,3
2,211,6
2,212,9
2,213,2
2,214,5
2,215,7
2,216,4
2,217,7
2,218,1
2,219,2
2,220,3
2,221,7
2,222,4
2,223,1
2,224,0
2,225,5
2,226,8
2,227,4
2,228,0
2,229,5
2,230,7
2,231,7
2,232,1
2,233,5
2,234,8
2,235,7
2,236,6
2,237,8
2,238,8
2,239,0
2,240,1
2,241,2
2,242,3
2,243,5
2,244,0
2,245,5
2,246,6
2,247,4
2,248,3
2,249,4
2,250,1
2,251,3
2,252,1
2,253,4
2,254,1
2,255,0
2,256,5
2,257,2
2,258,5
2,259,6
2,260,9
2,261,8
2,262,8
2,263,9
2,264,0
2,265,5
2,266,7
2,267,9
2,268,6
2,269,0
2,270,1
2,271,0
2,272,5
2,273,6
2,274,5
2,275,6
2,276,4
2,277,3
2,278,3
2,279,4
2,280,8
2,281,2
2,282,6
2,283,5
2,284,2
2,285,0
2,286,3
2,287,5
2,288,3
2,289,3
2,290,0
2,291,2
2,292,9
2,293,9
2,294,8
2,295,3
2,296,1
2,297,9
2,298,9
2,299,5
2,300,7
2,301,5
2,302,7
2,303,0
2,304,3
2,305,2
2,306,8
2,307,7
2,308,5
2,309,9
2,310,7
2,311,0
2,312,1
2,313,3
2,314,5
2,315,4
2,316,4
2,317,6
2,318,3
2,319,9
2,320,9
2,321,9
2,322,9
2,323,4
2,324,2
2,325,9
2,326,5
2,327,3
2,328,4
2,329,3
2,330,8
2,331,1
2,332,0
2,333,3
2,334,7
2,335,6
2,336,0
2,337,0
2,338,5
2,339,1
2,340,8
2,341,9
2,342,6
2,343,4
2,344,8
2,345,5
2,346,1
2,347,5
2,348,5
2,349,9
2,350,9
2,351,4
2,352,8
2,353,9
2,354,1
2,355,7
2,356,1
2,357,2
2,358,6
2,359,3
2,360,7
2,361,0
2,362,3
2,363,3
2,364,6
2,365,7
2,366,6
2,367,4
2,368,4
2,369,3
2,370,4
2,371,7
2,372,2
2,373,7
2,374,6
2,375,6
2,376,9
2,377,8
2,378,8
2,379,4
2,380,7
2,381,0
2,382,2
2,383,5
2,384,7
2,385,7
2,386,5
2,387,8
2,388,0
2,389,8
2,390,2
2,391,7
2,392,4
2,393,7
2,394,0
2,395,4
2,396,4
2,397,1
2,398,3
2,399,4
2,400,8
2,401,1
2,402,6
2,403,3
2,404,6
2,405,2
2,406,6
2,407,2
2,408,9
2,409,5
2,410,1
2,411,6
2,412,9
2,413,6
2,414,2
2,415,3
2,416,5
2,417,7
2,418,0
2,419,0
2,420,0
2,421,7
2,422,9
2,423,3
2,424,7
2,425,7
2,426,9
2,427,9
2,428,9
2,429,9
2,430,1
2,431,8
2,432,9
2,433,6
2,434,4
2,435,3
2,436,2
2,437,5
2,438,1
2,439,1
2,440,6
2,441,4
2,442,5
2,443,4
2,444,8
2,445,8
2,446,0
2,447,6
2,448,3
2,449,9
2,450,0
2,451,1
2,452,9
2,453,3
2,454,7
2,455,0
2,456,9
2,457,1
2,458,5
2,459,5
2,460,8
2,461,4
2,462,3
2,463,9
2,464,1
2,465,7
2,466,2
2,467,1
2,468,6
2,469,6
2,470,1
2,471,7
2,472,0
2,473,7
2,474,3
2,475,9
2,476,2
2,477,8
2,478,5
2,479,8
2,480,4
2,481,6
2,482,2
2,483,7
2,484,5
2,485,0
2,486,0
2,487,6
2,488,2
2,489,9
2,490,2
2,491,3
2,492,6
2,493,9
2,494,5
2,495,9
2,496,9
2,497,6
2,498,6
2,499,3
2,500,2
2,501,1
2,502,1
2,503,6
2,504,6
2,505,1
2,506,8
2,507,4
2,508,3
2,509,1
2,510,2
2,511,6
2,512,8
2,513,3
2,514,0
2,515,1
2,516,5
2,517,1
2,518,4
2,519,4
2,520,2
2,521,8
2,522,4
2,523,7
2,524,6
2,525,7
2,526,4
2,527,7
2,528,3
2,529,6
2,530,4
2,531,4
2,532,5
2,533,2
2,534,4
2,535,5
2,536,9
2,537,6
2,538,3
2,539,8
2,540,3
2,541,4
2,542,5
2,543,6
2,544,9
2,545,9
2,546,3
2,547,3
2,548,8
2,549,8
2,550,1
2,551,6
2,552,9
2,553,8
2,554,1
2,555,3
2,556,9
2,557,4
2,558,6
2,559,1
2,560,2
2,561,5
2,562,2
2,563,1
2,564,1
2,565,6
2,566,7
2,567,1
2,568,1
2,569,5
2,570,8
2,571,3
2,572,4
2,573,2
2,574,8
2,575,2
2,576,0
2,577,6
2,578,4
2,579,3
2,580,1
2,581,6
2,582,9
2,583,0
2,584,0
2,585,3
2,586,4
2,587,5
2,588,8
2,589,2
2,590,3
2,591,8
2,592,3
2,593,9
2,594,5
2,595,2
2,596,5
2,597,4
2,598,1
2,599,5
2,600,9
2,601,1
2,602,5
2,603,0
2,604,5
2,605,2
2,606,7
2,607,0
2,608,6
2,609,2
2,610,8
2,611,9
2,612,2
2,613,2
2,614,0
2,615,0
2,616,5
2,617,7
2,618,7
2,619,8
2,620,1
2,621,3
2,622,0
2,623,3
2,624,0
2,625,6
2,626,8
2,627,9
2,628,4
2,629,6
2,630,0
2,631,5
2,632,3
2,633,7
2,634,2
2,635,6
2,636,3
2,637,3
2,638,5
2,639,6
2,640,6
2,641,5
2,642,7
2,643,6
2,644,4
2,645,7
2,646,0
2,647,4
2,648,5
2,649,4
2,650,8
2,651,1
2,652,6
2,653,0
2,654,8
2,655,5
2,656,9
2,657,0
2,658,9
2,659,6
2,660,9
2,661,1
2,662,0
2,663,3
2,664,1
2,665,3
2,666,3
2,667,1
2,668,2
2,669,3
2,670,4
2,671,5
2,672,0
2,673,7
2,674,7
2,675,8
2,676,4
2,677,4
2,678,3
2,679,0
2,680,3
2,681,0
2,682,6
2,683,9
2,684,7
2,685,8
2,686,3
2,687,3
2,688,4
2,689,4
2,690,0
2,691,5
2,692,2
2,693,5
2,694,4
2,695,0
2,696,1
2,697,2
2,698,0
2,699,7
2,700,7
2,701,4
2,702,4
2,703,8
2,704,6
2,705,4
2,706,7
2,707,4
2,708,3
2,709,4
2,710,5
2,711,2
2,712,4
2,713,8
2,714,4
2,715,4
2,716,2
2,717,4
2,718,7
2,719,8
2,720,5
2,721,3
2,722,3
2,723,2
2,724,4
2,725,2
2,726,5
2,727,2
2,728,3
2,729,0
2,730,6
2,731,6
2,732,8
2,733,1
2,734,2
2,735,8
2,736,1
2,737,8
2,738,6
2,739,8
2,740,7
2,741,8
2,742,9
2,743,8
2,744,8
2,745,9
2,746,8
2,747,9
2,748,6
2,749,3
2,750,1
2,751,6
2,752,9
2,753,1
2,754,5
2,755,0
2,756,3
2,757,3
2,758,1
2,759,8
2,760,0
2,761,3
2,762,6
2,763,4
2,764,7
2,765,9
2,766,9
2,767,7
2,768,5
2,769,5
2,770,6
2,771,2
2,772,6
2,773,9
2,774,4
2,775,6
2,776,7
2,777,1
2,778,4
2,779,2
2,780,3
2,781,2
2,782,9
2,783,8
2,784,6
2,785,6
2,786,8
2,787,9
2,788,2
2,789,4
2,790,5
2,791,3
2,792,8
2,793,6
2,794,8
2,795,5
2,796,9
2,797,9
2,798,8
2,799,6
2,800,6
2,801,6
2,802,3
2,803,0
2,804,6
2,805,2
2,806,4
2,807,2
2,808,2
2,809,7
2,810,5
2,811,4
2,812,4
2,813,1
2,814,2
2,815,4
2,816,0
2,817,0
2,818,5
2,819,0
2,820,5
2,821,9
2,822,4
2,823,7
2,824,6
2,825,5
2,826,9
2,827,2
2,828,1
2,829,6
2,830,2
2,831,6
2,832,8
2,833,8
2,834,5
2,835,8
2,836,4
2,837,9
2,838,6
2,839,2
2,840,6
2,841,9
2,842,6
2,843,3
2,844,0
2,845,7
2,846,9
2,847,5
2,848,4
2,849,2
2,850,4
2,851,4
2,852,1
2,853,8
2,854,6
2,855,5
2,856,8
2,857,3
2,858,5
2,859,3
2,860,7
2,861,5
2,862,1
2,863,8
2,864,6
2,865,7
2,866,7
2,867,9
2,868,3
2,869,1
2,870,9
2,871,8
2,872,5
2,873,0
2,874,3
2,875,3
2,876,0
2,877,0
2,878,3
2,879,5
2,880,4
2,881,3
2,882,6
2,883,6
2,884,1
2,885,9
2,886,4
2,887,6
2,888,5
2,889,7
2,890,0
2,891,5
2,892,4
2,893,1
2,894,3
2,895,9
2,896,9
2,897,0
2,898,1
2,899,6
2,900,3
2,901,5
2,902,9
2,903,3
2,904,3
2,905,6
2,906,5
2,907,8
2,908,7
2,909,6
2,910,2
2,911,1
2,912,2
2,913,0
2,914,9
2,915,1
2,916,3
2,917,1
2,918,8
2,919,5
2,920,5
2,921,3
2,922,8
2,923,7
2,924,4
2,925,5
2,926,9
2,927,3
2,928,8
2,929,4
2,930,0
2,931,4
2,932,7
2,933,7
2,934,0
2,935,8
2,936,0
2,937,5
2,938,4
2,939,3
2,940,7
2,941,0
2,942,0
2,943,1
2,944,7
2,945,4
2,946,9
2,947,5
2,948,7
2,949,2
2,950,6
2,951,0
2,952,4
2,953,0
2,954,1
2,955,0
2,956,1
2,957,7
2,958,3
2,959,9
2,960,8
2,961,4
2,962,8
2,963,1
2,964,2
2,965,5
2,966,8
2,967,2
2,968,4
2,969,3
2,970,7
2,971,5
2,972,9
2,973,6
2,974,3
2,975,2
2,976,0
2,977,9
2,978,2
2,979,7
2,980,3
2,981,5
2,982,5
2,983,3
2,984,8
2,985,5
2,986,4
2,987,3
2,988,4
2,989,7
2,990,9
2,991,4
2,992,9
2,993,8
2,994,3
2,995,6
2,996,1
2,997,8
2,998,7
2,999,1
2,1000,0
3,1,1
3,2,8
3,3,3
3,4,1
3,5,7
3,6,2
3,7,6
3,8,5
3,9,4
3,10,9
3,11,5
3,12,3
3,13,1
3,14,0
3,15,6
3,16,3
3,17,9
3,18,2
3,19,6
3,20,7
3,21,7
3,22,7
3,23,1
3,24,6
3,25,2
3,26,7
3,27,3
3,28,6
3,29,7
3,30,6
3,31,2
3,32,0
3,33,0
3,34,3
3,35,2
3,36,9
3,37,7
3,38,4
3,39,0
3,40,5
3,41,2
3,42,7
3,43,7
3,44,8
3,45,6
3,46,8
3,47,1
3,48,7
3,49,5
3,50,1
3,51,8
3,52,9
3,53,3
3,54,6
3,55,1
3,56,2
3,57,6
3,58,3
3,59,6
3,60,8
3,61,9
3,62,1
3,63,8
3,64,8
3,65,4
3,66,8
3,67,3
3,68,6
3,69,0
3,70,0
3,71,1
3,72,8
3,73,9
3,74,2
3,75,9
3,76,3
3,77,2
3,78,1
3,79,2
3,80,8
3,81,6
3,82,9
3,83,8
3,84,9
3,85,7
3,86,1
3,87,4
3,88,8
3,89,6
3,90,0
3,91,8
3,92,0
3,93,5
3,94,2
3,95,8
3,96,1
3,97,5
3,98,8
3,99,1
3,100,9
3,101,9
3,102,9
3,103,7
3,104,5
3,105,0
3,106,3
3,107,8
3,108,7
3,109,0
3,110,7
3,111,9
3,112,0
3,113,7
3,114,5
3,115,2
3,116,7
3,117,1
3,118,3
3,119,7
3,120,4
3,121,1
3,122,4
3,123,2
3,124,8
3,125,5
3,126,4
3,127,3
3,128,5
3,129,6
3,130,4
3,131,7
3,132,5
3,133,7
3,134,4
3,135,6
3,136,8
3,137,3
3,138,6
3,139,6
3,140,9
3,141,0
3,142,8
3,143,1
3,144,3
3,145,8
3,146,2
3,147,6
3,148,6
3,149,7
3,150,2
3,151,3
3,152,8
3,153,0
3,154,8
3,155,0
3,156,3
3,157,9
3,158,8
3,159,2
3,160,8
3,161,9
3,162,6
3,163,1
3,164,5
3,165,1
3,166,6
3,167,6
3,168,8
3,169,4
3,170,2
3,171,6
3,172,6
3,173,5
3,174,6
3,175,5
3,176,4
3,177,2
3,178,8
3,179,0
3,180,7
3,181,3
3,182,8
3,183,8
3,184,7
3,185,5
3,186,0
3,187,1
3,188,9
3,189,4
3,190,7
3,191,4
3,192,9
3,193,6
3,194,2
3,195,3
3,196,3
3,197,2
3,198,4
3,199,8
3,200,1
3,201,7
3,202,7
3,203,5
3,204,4
3,205,1
3,206,6
3,207,4
3,208,1
3,209,6
3,210,9
3,211,1
3,212,4
3,213,6
3,214,3
3,215,2
3,216,4
3,217,6
3,218,2
3,219,2
3,220,4
3,221,5
3,222,0
3,223,7
3,224,7
3,225,7
3,226,8
3,227,8
3,228,3
3,229,9
3,230,0
3,231,8
3,232,0
3,233,7
3,234,7
3,235,0
3,236,3
3,237,3
3,238,6
3,239,2
3,240,9
3,241,5
3,242,6
3,243,2
3,244,9
3,245,0
3,246,2
3,247,6
3,248,7
3,249,7
3,250,5
3,251,4
3,252,0
3,253,8
3,254,4
3,255,8
3,256,7
3,257,4
3,258,6
3,259,0
3,260,9
3,261,1
3,262,5
3,263,6
3,264,1
3,265,5
3,266,9
3,267,8
3,268,9
3,269,6
3,270,3
3,271,9
3,272,8
3,273,0
3,274,9
3,275,2
3,276,3
3,277,0
3,278,8
3,279,3
3,280,1
3,281,7
3,282,9
3,283,0
3,284,4
3,285,6
3,286,6
3,287,1
3,288,3
3,289,9
3,290,0
3,291,9
3,292,1
3,293,2
3,294,9
3,295,5
3,296,5
3,297,5
3,298,7
3,299,8
3,300,0
3,301,9
3,302,1
3,303,0
3,304,4
3,305,3
3,306,3
3,307,1
3,308,9
3,309,4
3,310,6
3,311,5
3,312,9
3,313,2
3,314,7
3,315,3
3,316,9
3,317,3
3,318,8
3,319,0
3,320,5
3,321,0
3,322,2
3,323,1
3,324,6
3,325,8
3,326,6
3,327,8
3,328,9
3,329,9
3,330,2
3,331,7
3,332,6
3,333,6
